MemTotal:         496816 kB
MemFree:          239872 kB
MemAvailable:     283548 kB
Buffers:           10920 kB
Cached:           149052 kB
SwapCached:            0 kB
Active:           160676 kB
Inactive:          76096 kB
Active(anon):     128632 kB
Inactive(anon):    60632 kB
Active(file):      32044 kB
Inactive(file):    15464 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         76816 kB
Mapped:            22336 kB
Shmem:            112464 kB
Slab:              13048 kB
SReclaimable:       7404 kB
SUnreclaim:         5644 kB
KernelStack:        1056 kB
PageTables:         1932 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      248408 kB
Committed_AS:     412816 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
