MemTotal:         496816 kB
MemFree:          240128 kB
MemAvailable:     283800 kB
Buffers:           10920 kB
Cached:           149172 kB
SwapCached:            0 kB
Active:           165504 kB
Inactive:          71056 kB
Active(anon):     133460 kB
Inactive(anon):    55592 kB
Active(file):      32044 kB
Inactive(file):    15464 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:             0 kB
SwapFree:              0 kB
Dirty:                 0 kB
Writeback:             0 kB
AnonPages:         76484 kB
Mapped:            34540 kB
Shmem:            112584 kB
Slab:              13044 kB
SReclaimable:       7400 kB
SUnreclaim:         5644 kB
KernelStack:        1048 kB
PageTables:         1956 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:      248408 kB
Committed_AS:     404488 kB
VmallocTotal:    1572864 kB
VmallocUsed:           0 kB
VmallocChunk:          0 kB
